Activity Period,Operating Airline,Passenger Count
200706,US Airways,46700
200706,US Airways,37446
200706,United Airlines,65770
200706,United Airlines,67365
200706,United Airlines - Pre 07/01/2013,14358
200706,United Airlines - Pre 07/01/2013,399
200706,United Airlines - Pre 07/01/2013,28165
200706,United Airlines - Pre 07/01/2013,27342
200706,United Airlines - Pre 07/01/2013,490
200706,United Airlines - Pre 07/01/2013,52364
200706,United Airlines - Pre 07/01/2013,393528
200706,United Airlines - Pre 07/01/2013,53612
200706,United Airlines - Pre 07/01/2013,417465
200706,United Airlines - Pre 07/01/2013,8371
200706,United Airlines - Pre 07/01/2013,78230
200706,United Airlines - Pre 07/01/2013,81427
200706,United Airlines - Pre 07/01/2013,3773
200706,United Airlines - Pre 07/01/2013,7015
200706,United Airlines - Pre 07/01/2013,6924
200706,United Airlines - Pre 07/01/2013,1045
200706,United Airlines - Pre 07/01/2013,14662
200706,United Airlines - Pre 07/01/2013,15897
200706,United Airlines - Pre 07/01/2013,5
200706,United Airlines - Pre 07/01/2013,32218
200706,United Airlines - Pre 07/01/2013,34802
200706,United Airlines - Pre 07/01/2013,696
200706,United Airlines - Pre 07/01/2013,11201
200706,United Airlines - Pre 07/01/2013,12480
200706,United Airlines - Pre 07/01/2013,350
200706,Virgin Atlantic,10225
200706,Virgin Atlantic,11206
200707,ATA Airlines,127
200707,ATA Airlines,138
200707,Air Canada,39203
200707,Air Canada,37677
200707,Air China,7874
200707,Air China,6841
200707,Air France,13132
200707,Air France,11623
200707,Air New Zealand,7865
200707,Air New Zealand,8496
200707,AirTran Airways,19158
200707,AirTran Airways,18640
200707,Alaska Airlines,51533
200707,Alaska Airlines,57499
200707,Alaska Airlines,4174
200707,Alaska Airlines,5539
200707,Alaska Airlines,7163
200707,Alaska Airlines,1340
200707,Alaska Airlines,7143
200707,Alaska Airlines,8218
200707,Alaska Airlines,2049
200707,All Nippon Airways,7258
200707,All Nippon Airways,6597
200707,American Airlines,164935
200707,American Airlines,158846
200707,American Eagle Airlines,5351
200707,American Eagle Airlines,4501
200707,Ameriflight,7
200707,Asiana Airlines,5235
200707,Asiana Airlines,4210
200707,British Airways,20264
200707,British Airways,19885
200707,Cathay Pacific,11632
200707,Cathay Pacific,10875
200707,China Airlines,12044
200707,China Airlines,11090
200707,Delta Air Lines,100214
200707,Delta Air Lines,98814
200707,EVA Airways,15045
200707,EVA Airways,13758
200707,ExpressJet Airlines,6437
200707,ExpressJet Airlines,7295
200707,Frontier Airlines,27281
200707,Frontier Airlines,25971
200707,Hawaiian Airlines,7100
200707,Hawaiian Airlines,7578
200707,Horizon Air,5507
200707,Horizon Air,5214
200707,Japan Airlines,9961
200707,Japan Airlines,9561
200707,JetBlue Airways,21701
200707,JetBlue Airways,20545
200707,KLM Royal Dutch Airlines,12874
200707,KLM Royal Dutch Airlines,11210
200707,Korean Air Lines,6087
200707,Korean Air Lines,5749
200707,Lufthansa German Airlines,19335
200707,Lufthansa German Airlines,18459
200707,Mesa Airlines,1285
200707,Mesa Airlines,1197
200707,Mexicana Airlines,8220
200707,Mexicana Airlines,8225
200707,Miami Air International,64
200707,Midwest Airlines,10679
200707,Midwest Airlines,10558
200707,Northwest Airlines,66864
200707,Northwest Airlines,65807
200707,Northwest Airlines,7329
200707,Northwest Airlines,6703
200707,Philippine Airlines,12930
200707,Philippine Airlines,10094
200707,Qantas Airways,7687
200707,Qantas Airways,5920
200707,Singapore Airlines,18998
200707,Singapore Airlines,18295
200707,SkyWest Airlines,5486
200707,SkyWest Airlines,5114
200707,SkyWest Airlines,101993
200707,SkyWest Airlines,101658
200707,SkyWest Airlines,7513
200707,SkyWest Airlines,7136
200707,Spirit Airlines,2906
200707,Spirit Airlines,4176
200707,Sun Country Airlines,5523
200707,Sun Country Airlines,5370
200707,TACA,8082
200707,TACA,8402
200707,US Airways,51347
200707,US Airways,40339
200707,US Airways,48004
200707,US Airways,40270
200707,United Airlines,71437
200707,United Airlines,68600
200707,United Airlines - Pre 07/01/2013,13701
200707,United Airlines - Pre 07/01/2013,193
200707,United Airlines - Pre 07/01/2013,28407
200707,United Airlines - Pre 07/01/2013,26645
200707,United Airlines - Pre 07/01/2013,465
200707,United Airlines - Pre 07/01/2013,53367
200707,United Airlines - Pre 07/01/2013,397134
200707,United Airlines - Pre 07/01/2013,52562
200707,United Airlines - Pre 07/01/2013,406700
200707,United Airlines - Pre 07/01/2013,7948
200707,United Airlines - Pre 07/01/2013,86275
200707,United Airlines - Pre 07/01/2013,76886
200707,United Airlines - Pre 07/01/2013,4165
200707,United Airlines - Pre 07/01/2013,8353
200707,United Airlines - Pre 07/01/2013,8536
200707,United Airlines - Pre 07/01/2013,1165
200707,United Airlines - Pre 07/01/2013,17539
200707,United Airlines - Pre 07/01/2013,15437
200707,United Airlines - Pre 07/01/2013,35430
200707,United Airlines - Pre 07/01/2013,34240
200707,United Airlines - Pre 07/01/2013,1043
200707,United Airlines - Pre 07/01/2013,13054
200707,United Airlines - Pre 07/01/2013,12665
200707,United Airlines - Pre 07/01/2013,194
200707,Virgin Atlantic,11714
200707,Virgin Atlantic,10495
200708,ATA Airlines,201
200708,Air Canada,39798
200708,Air Canada,39554
200708,Air China,8175
200708,Air China,7143
200708,Air France,11746
200708,Air France,12710
200708,Air New Zealand,6820
200708,Air New Zealand,8236
200708,AirTran Airways,17469
200708,AirTran Airways,17561
200708,Alaska Airlines,53539
200708,Alaska Airlines,56494
200708,Alaska Airlines,3802
200708,Alaska Airlines,6174
200708,Alaska Airlines,7245
200708,Alaska Airlines,1370
200708,Alaska Airlines,6950
200708,Alaska Airlines,8354
200708,Alaska Airlines,1872
200708,All Nippon Airways,7493
200708,All Nippon Airways,6386
200708,American Airlines,159954
200708,American Airlines,158012
200708,American Eagle Airlines,5318
200708,American Eagle Airlines,4323
200708,Asiana Airlines,5281
200708,Asiana Airlines,4828
200708,British Airways,20518
200708,British Airways,20024
200708,Cathay Pacific,11754
200708,Cathay Pacific,9912
200708,China Airlines,12109
200708,China Airlines,9239
200708,Delta Air Lines,97666
200708,Delta Air Lines,97567
200708,EVA Airways,15754
200708,EVA Airways,12770
200708,ExpressJet Airlines,7318
200708,ExpressJet Airlines,7358
200708,Frontier Airlines,25058
200708,Frontier Airlines,24346
200708,Hawaiian Airlines,7600
200708,Hawaiian Airlines,7294
200708,Horizon Air,5717
200708,Horizon Air,5065
200708,Japan Airlines,9814
200708,Japan Airlines,8563
200708,JetBlue Airways,24867
200708,JetBlue Airways,24134
200708,KLM Royal Dutch Airlines,11967
200708,KLM Royal Dutch Airlines,12387
200708,Korean Air Lines,6580
200708,Korean Air Lines,6220
200708,Lufthansa German Airlines,18278
200708,Lufthansa German Airlines,18457
200708,Mesa Airlines,1277
200708,Mesa Airlines,1146
200708,Mexicana Airlines,8025
200708,Mexicana Airlines,7373
200708,Midwest Airlines,10072
200708,Midwest Airlines,10258
200708,Northwest Airlines,61945
200708,Northwest Airlines,62674
200708,Northwest Airlines,7425
200708,Northwest Airlines,6701
200708,Philippine Airlines,12912
200708,Philippine Airlines,9560
200708,Qantas Airways,8255
200708,Qantas Airways,5997
200708,Singapore Airlines,18953
200708,Singapore Airlines,15095
200708,SkyWest Airlines,5283
200708,SkyWest Airlines,5255
200708,SkyWest Airlines,103161
200708,SkyWest Airlines,103334
200708,SkyWest Airlines,7448
200708,SkyWest Airlines,7389
200708,Southwest Airlines,9459
200708,Southwest Airlines,9242
200708,Spirit Airlines,2868
200708,Spirit Airlines,4183
200708,Sun Country Airlines,7367
200708,Sun Country Airlines,7314
200708,TACA,8353
200708,TACA,6626
200708,US Airways,46382
200708,US Airways,41025
200708,US Airways,44689
200708,US Airways,42520
200708,United Airlines,72612
200708,United Airlines,72740
200708,United Airlines - Pre 07/01/2013,14462
200708,United Airlines - Pre 07/01/2013,487
200708,United Airlines - Pre 07/01/2013,28949
200708,United Airlines - Pre 07/01/2013,27366
200708,United Airlines - Pre 07/01/2013,525
200708,United Airlines - Pre 07/01/2013,52445
200708,United Airlines - Pre 07/01/2013,406143
200708,United Airlines - Pre 07/01/2013,51822
200708,United Airlines - Pre 07/01/2013,419569
200708,United Airlines - Pre 07/01/2013,8981
200708,United Airlines - Pre 07/01/2013,86398
200708,United Airlines - Pre 07/01/2013,74405
200708,United Airlines - Pre 07/01/2013,4559
200708,United Airlines - Pre 07/01/2013,7927
200708,United Airlines - Pre 07/01/2013,6411
200708,United Airlines - Pre 07/01/2013,951
200708,United Airlines - Pre 07/01/2013,18769
200708,United Airlines - Pre 07/01/2013,16858
200708,United Airlines - Pre 07/01/2013,34400
200708,United Airlines - Pre 07/01/2013,33811
200708,United Airlines - Pre 07/01/2013,1291
200708,United Airlines - Pre 07/01/2013,12061
200708,United Airlines - Pre 07/01/2013,12159
200708,United Airlines - Pre 07/01/2013,147
200708,Virgin America,16406
200708,Virgin America,17355
200708,Virgin Atlantic,11195
200708,Virgin Atlantic,10503
200709,ATA Airlines,423
200709,Air Canada,29614
200709,Air Canada,29398
200709,Air China,7209
200709,Air China,7030
200709,Air France,10708
200709,Air France,11761
200709,Air New Zealand,7265
200709,Air New Zealand,7488
200709,AirTran Airways,9975
200709,AirTran Airways,10150
200709,Alaska Airlines,41553
200709,Alaska Airlines,42723
200709,Alaska Airlines,2182
200709,Alaska Airlines,5938
200709,Alaska Airlines,7051
200709,Alaska Airlines,649
200709,Alaska Airlines,5022
200709,Alaska Airlines,7080
200709,Alaska Airlines,2038
200709,All Nippon Airways,6210
200709,All Nippon Airways,6148
200709,American Airlines,141525
200709,American Airlines,141794
200709,American Eagle Airlines,3966
200709,American Eagle Airlines,3846
200709,Asiana Airlines,4195
200709,Asiana Airlines,3475
200709,British Airways,18977
200709,British Airways,19119
200709,Cathay Pacific,10556
200709,Cathay Pacific,10455
200709,China Airlines,8819
200709,China Airlines,8718
200709,Delta Air Lines,72297
200709,Delta Air Lines,73744
200709,EVA Airways,12841
200709,EVA Airways,12167
200709,ExpressJet Airlines,6244
200709,ExpressJet Airlines,6768
200709,Frontier Airlines,19235
200709,Frontier Airlines,18199
200709,Hawaiian Airlines,7157
200709,Hawaiian Airlines,7302
200709,Horizon Air,3254
200709,Horizon Air,3421
200709,Japan Airlines,8377
200709,Japan Airlines,8187
200709,JetBlue Airways,19069
200709,JetBlue Airways,19255
200709,KLM Royal Dutch Airlines,12486
200709,KLM Royal Dutch Airlines,12363
200709,Korean Air Lines,4529
200709,Korean Air Lines,4355
200709,Lufthansa German Airlines,17805
200709,Lufthansa German Airlines,18147
200709,Mesa Airlines,961
200709,Mesa Airlines,995
200709,Mexicana Airlines,5219
200709,Mexicana Airlines,6216
200709,Midwest Airlines,6796
200709,Midwest Airlines,6639
200709,Northwest Airlines,49625
200709,Northwest Airlines,49735
200709,Northwest Airlines,6720
200709,Northwest Airlines,6259
200709,Philippine Airlines,10642
200709,Philippine Airlines,8038
200709,Qantas Airways,6528
200709,Qantas Airways,5002
200709,Singapore Airlines,15852
200709,Singapore Airlines,13003
200709,SkyWest Airlines,3618
200709,SkyWest Airlines,3798
200709,SkyWest Airlines,90911
200709,SkyWest Airlines,88173
200709,SkyWest Airlines,6015
200709,SkyWest Airlines,6089
200709,Southwest Airlines,54162
200709,Southwest Airlines,52404
200709,Spirit Airlines,412
200709,Spirit Airlines,571
200709,Sun Country Airlines,4646
200709,Sun Country Airlines,4593
200709,TACA,4730
200709,TACA,4314
200709,US Airways,30954
200709,US Airways,35903
200709,US Airways,31073
200709,US Airways,35910
200709,United Airlines,54116
200709,United Airlines,55141
200709,United Airlines - Pre 07/01/2013,7581
200709,United Airlines - Pre 07/01/2013,291
200709,United Airlines - Pre 07/01/2013,24361
200709,United Airlines - Pre 07/01/2013,23584
200709,United Airlines - Pre 07/01/2013,331
200709,United Airlines - Pre 07/01/2013,42702
200709,United Airlines - Pre 07/01/2013,347791
200709,United Airlines - Pre 07/01/2013,42431
200709,United Airlines - Pre 07/01/2013,363949
200709,United Airlines - Pre 07/01/2013,5649
200709,United Airlines - Pre 07/01/2013,75825
200709,United Airlines - Pre 07/01/2013,70728
200709,United Airlines - Pre 07/01/2013,3744
200709,United Airlines - Pre 07/01/2013,6634
200709,United Airlines - Pre 07/01/2013,6436
200709,United Airlines - Pre 07/01/2013,683
200709,United Airlines - Pre 07/01/2013,14301
200709,United Airlines - Pre 07/01/2013,14678
200709,United Airlines - Pre 07/01/2013,67
200709,United Airlines - Pre 07/01/2013,32366
200709,United Airlines - Pre 07/01/2013,34101
200709,United Airlines - Pre 07/01/2013,709
200709,United Airlines - Pre 07/01/2013,4625
200709,United Airlines - Pre 07/01/2013,3964
200709,United Airlines - Pre 07/01/2013,127
200709,Virgin America,20342
200709,Virgin America,21222
200709,Virgin Atlantic,11093
200709,Virgin Atlantic,11190
200710,ATA Airlines,100
200710,ATA Airlines,119
200710,Aer Lingus,744
200710,Aer Lingus,612
200710,Air Canada,27712
200710,Air Canada,26120
200710,Air China,7201
200710,Air China,7678
200710,Air France,10297
200710,Air France,11300
200710,Air New Zealand,5192
200710,Air New Zealand,9041
200710,AirTran Airways,11989
200710,AirTran Airways,12119
200710,Alaska Airlines,37790
200710,Alaska Airlines,42258
200710,Alaska Airlines,3506
200710,Alaska Airlines,4740
200710,Alaska Airlines,4666
200710,Alaska Airlines,126
200710,Alaska Airlines,6160
200710,Alaska Airlines,9825
200710,Alaska Airlines,2501
200710,All Nippon Airways,6403
200710,All Nippon Airways,6493
200710,American Airlines,153432
200710,American Airlines,155076
200710,American Eagle Airlines,4141
200710,American Eagle Airlines,3754
200710,Asiana Airlines,3855
200710,Asiana Airlines,4363
200710,British Airways,19560
200710,British Airways,19016
200710,Cathay Pacific,12789
200710,Cathay Pacific,14683
200710,China Airlines,7334
200710,China Airlines,10095
200710,Delta Air Lines,74773
200710,Delta Air Lines,73549
200710,EVA Airways,12135
200710,EVA Airways,13147
200710,ExpressJet Airlines,6382
200710,ExpressJet Airlines,6920
200710,Frontier Airlines,19528
200710,Frontier Airlines,18970
200710,Hawaiian Airlines,7497
200710,Hawaiian Airlines,7168
200710,Horizon Air,2540
200710,Horizon Air,2991
200710,Japan Airlines,8688
200710,Japan Airlines,8092
200710,JetBlue Airways,20845
200710,JetBlue Airways,20275
200710,KLM Royal Dutch Airlines,12304
200710,KLM Royal Dutch Airlines,11759
200710,Korean Air Lines,3721
200710,Korean Air Lines,4452
200710,Lufthansa German Airlines,18980
200710,Lufthansa German Airlines,17876
200710,Mesa Airlines,895
200710,Mesa Airlines,919
200710,Mexicana Airlines,5857
200710,Mexicana Airlines,7355
200710,Miami Air International,167
200710,Miami Air International,166
200710,Midwest Airlines,6372
200710,Midwest Airlines,6631
200710,Northwest Airlines,50329
200710,Northwest Airlines,51082
200710,Northwest Airlines,6482
200710,Northwest Airlines,7045
200710,Philippine Airlines,9305
200710,Philippine Airlines,10397
200710,Qantas Airways,4982
200710,Qantas Airways,6372
200710,Singapore Airlines,12962
200710,Singapore Airlines,15532
200710,SkyWest Airlines,5438
200710,SkyWest Airlines,5894
200710,SkyWest Airlines,93943
200710,SkyWest Airlines,92711
200710,SkyWest Airlines,6869
200710,SkyWest Airlines,6643
200710,Southwest Airlines,54503
200710,Southwest Airlines,54732
200710,Southwest Airlines,2
200710,Sun Country Airlines,4769
200710,Sun Country Airlines,5148
200710,TACA,4390
200710,TACA,4674
200710,US Airways,72422
200710,US Airways,72780
200710,United Airlines,59504
200710,United Airlines,59655
200710,United Airlines - Pre 07/01/2013,10466
200710,United Airlines - Pre 07/01/2013,1115
200710,United Airlines - Pre 07/01/2013,26535
200710,United Airlines - Pre 07/01/2013,24816
200710,United Airlines - Pre 07/01/2013,319
200710,United Airlines - Pre 07/01/2013,48797
200710,United Airlines - Pre 07/01/2013,374340
200710,United Airlines - Pre 07/01/2013,49501
200710,United Airlines - Pre 07/01/2013,377299
200710,United Airlines - Pre 07/01/2013,5438
200710,United Airlines - Pre 07/01/2013,73041
200710,United Airlines - Pre 07/01/2013,79630
200710,United Airlines - Pre 07/01/2013,3729
200710,United Airlines - Pre 07/01/2013,6378
200710,United Airlines - Pre 07/01/2013,8976
200710,United Airlines - Pre 07/01/2013,868
200710,United Airlines - Pre 07/01/2013,13507
200710,United Airlines - Pre 07/01/2013,13885
200710,United Airlines - Pre 07/01/2013,39
200710,United Airlines - Pre 07/01/2013,33893
200710,United Airlines - Pre 07/01/2013,31373
200710,United Airlines - Pre 07/01/2013,858
200710,United Airlines - Pre 07/01/2013,7552
200710,United Airlines - Pre 07/01/2013,8338
200710,United Airlines - Pre 07/01/2013,70
200710,Virgin America,33433
200710,Virgin America,33713
200710,Virgin Atlantic,9614
200710,Virgin Atlantic,9477
200711,Aer Lingus,3471
200711,Aer Lingus,3665
200711,Air Canada,20070
200711,Air Canada,18702
200711,Air China,6991
200711,Air China,6539
200711,Air France,6794
200711,Air France,7203
200711,Air New Zealand,6047
200711,Air New Zealand,7453
